time_of_the_day,Day,CPU_Usage(%),Memory_Usage(%),Network_bandwidth_usage,Number_of_active_request,Response_time(ms),Disk_I/O
07:57,Tuesday,38,48,143,203,273,28
07:58,Tuesday,37,47,142,202,272,27
07:59,Tuesday,36,46,141,201,271,26
08:00,Tuesday,35,45,140,200,270,25
08:01,Tuesday,34,44,139,199,269,24
08:02,Tuesday,33,43,138,198,268,23
08:03,Tuesday,32,42,137,197,267,22
08:04,Tuesday,31,41,136,196,266,21
08:05,Tuesday,30,40,135,195,265,20
08:06,Tuesday,29,39,134,194,264,19
08:07,Tuesday,28,38,133,193,263,18
08:08,Tuesday,27,37,132,192,262,17
08:09,Tuesday,26,36,131,191,261,16
08:10,Tuesday,25,35,130,190,260,15
08:11,Tuesday,26,36,131,191,261,16
08:12,Tuesday,27,37,132,192,262,17
08:13,Tuesday,28,38,133,193,263,18
08:14,Tuesday,29,39,134,194,264,19
08:15,Tuesday,30,40,135,195,265,20
08:16,Tuesday,31,41,136,196,266,21
08:17,Tuesday,32,42,137,197,267,22
08:18,Tuesday,33,43,138,198,268,23
08:19,Tuesday,34,44,139,199,269,24
08:20,Tuesday,35,45,140,200,270,25
08:21,Tuesday,36,46,141,201,271,26
08:22,Tuesday,37,47,142,202,272,27
08:23,Tuesday,38,48,143,203,273,28
08:24,Tuesday,39,49,144,204,274,29
08:25,Tuesday,40,50,145,205,275,30
08:26,Tuesday,39,49,144,204,274,29
08:27,Tuesday,38,48,143,203,273,28
08:28,Tuesday,37,47,142,202,272,27
08:29,Tuesday,36,46,141,201,271,26
08:30,Tuesday,35,45,140,200,270,25
08:31,Tuesday,34,44,139,199,269,24
08:32,Tuesday,33,43,138,198,268,23
08:33,Tuesday,32,42,137,197,267,22
08:34,Tuesday,31,41,136,196,266,21
08:35,Tuesday,30,40,135,195,265,20
08:36,Tuesday,29,39,134,194,264,19
08:37,Tuesday,28,38,133,193,263,18
08:38,Tuesday,27,37,132,192,262,17
08:39,Tuesday,26,36,131,191,261,16
08:40,Tuesday,25,35,130,190,260,15
08:41,Tuesday,26,36,131,191,261,16
08:42,Tuesday,27,37,132,192,262,17
08:43,Tuesday,28,38,133,193,263,18
08:44,Tuesday,29,39,134,194,264,19
08:45,Tuesday,30,40,135,195,265,20
08:46,Tuesday,31,41,136,196,266,21
08:47,Tuesday,32,42,137,197,267,22
08:48,Tuesday,33,43,138,198,268,23
08:49,Tuesday,34,44,139,199,269,24
08:50,Tuesday,35,45,140,200,270,25
08:51,Tuesday,36,46,141,201,271,26
08:52,Tuesday,37,47,142,202,272,27
08:53,Tuesday,38,48,143,203,273,28
08:54,Tuesday,39,49,144,204,274,29
08:55,Tuesday,40,50,145,205,275,30
08:56,Tuesday,39,49,144,204,274,29
08:57,Tuesday,38,48,143,203,273,28
08:58,Tuesday,37,47,142,202,272,27
08:59,Tuesday,36,46,141,201,271,26
09:00,Tuesday,35,45,140,200,270,25
09:01,Tuesday,34,44,139,199,269,24
09:02,Tuesday,33,43,138,198,268,23
09:03,Tuesday,32,42,137,197,267,22
09:04,Tuesday,31,41,136,196,266,21
09:05,Tuesday,30,40,135,195,265,20
09:06,Tuesday,29,39,134,194,264,19
09:07,Tuesday,28,38,133,193,263,18
09:08,Tuesday,27,37,132,192,262,17
09:09,Tuesday,26,36,131,191,261,16
09:10,Tuesday,25,35,130,190,260,15
09:11,Tuesday,26,36,131,191,261,16
09:12,Tuesday,27,37,132,192,262,17
09:13,Tuesday,28,38,133,193,263,18
09:14,Tuesday,29,39,134,194,264,19
09:15,Tuesday,30,40,135,195,265,20
09:16,Tuesday,31,41,136,196,266,21
09:17,Tuesday,32,42,137,197,267,22
09:18,Tuesday,33,43,138,198,268,23
09:19,Tuesday,34,44,139,199,269,24
09:20,Tuesday,35,45,140,200,270,25
09:21,Tuesday,36,46,141,201,271,26
09:22,Tuesday,37,47,142,202,272,27
09:23,Tuesday,38,48,143,203,273,28
09:24,Tuesday,39,49,144,204,274,29
09:25,Tuesday,40,50,145,205,275,30
09:26,Tuesday,39,49,144,204,274,29
09:27,Tuesday,38,48,143,203,273,28
09:28,Tuesday,37,47,142,202,272,27
09:29,Tuesday,36,46,141,201,271,26
09:30,Tuesday,35,45,140,200,270,25
09:31,Tuesday,34,44,139,199,269,24
09:32,Tuesday,33,43,138,198,268,23
09:33,Tuesday,32,42,137,197,267,22
09:34,Tuesday,31,41,136,196,266,21
09:35,Tuesday,30,40,135,195,265,20
09:36,Tuesday,29,39,134,194,264,19
09:37,Tuesday,28,38,133,193,263,18
09:38,Tuesday,27,37,132,192,262,17
09:39,Tuesday,26,36,131,191,261,16
09:40,Tuesday,25,35,130,190,260,15
09:41,Tuesday,26,36,131,191,261,16
09:42,Tuesday,27,37,132,192,262,17
09:43,Tuesday,28,38,133,193,263,18
09:44,Tuesday,29,39,134,194,264,19
09:45,Tuesday,30,40,135,195,265,20
09:46,Tuesday,31,41,136,196,266,21
09:47,Tuesday,32,42,137,197,267,22
09:48,Tuesday,33,43,138,198,268,23
09:49,Tuesday,34,44,139,199,269,24
09:50,Tuesday,35,45,140,200,270,25
09:51,Tuesday,36,46,141,201,271,26
09:52,Tuesday,37,47,142,202,272,27
09:53,Tuesday,38,48,143,203,273,28
09:54,Tuesday,39,49,144,204,274,29
09:55,Tuesday,40,50,145,205,275,30
09:56,Tuesday,39,49,144,204,274,29
09:57,Tuesday,38,48,143,203,273,28
09:58,Tuesday,37,47,142,202,272,27
09:59,Tuesday,36,46,141,201,271,26
10:00,Tuesday,35,45,140,200,270,25
10:01,Tuesday,34,44,139,199,269,24
10:02,Tuesday,33,43,138,198,268,23
10:03,Tuesday,32,42,137,197,267,22
10:04,Tuesday,31,41,136,196,266,21
10:05,Tuesday,30,40,135,195,265,20
10:06,Tuesday,29,39,134,194,264,19
10:07,Tuesday,28,38,133,193,263,18
10:08,Tuesday,27,37,132,192,262,17
10:09,Tuesday,26,36,131,191,261,16
10:10,Tuesday,25,35,130,190,260,15
10:11,Tuesday,26,36,131,191,261,16
10:12,Tuesday,27,37,132,192,262,17
10:13,Tuesday,28,38,133,193,263,18
10:14,Tuesday,29,39,134,194,264,19
10:15,Tuesday,30,40,135,195,265,20
10:16,Tuesday,31,41,136,196,266,21
10:17,Tuesday,32,42,137,197,267,22
10:18,Tuesday,33,43,138,198,268,23
10:19,Tuesday,34,44,139,199,269,24
10:20,Tuesday,35,45,140,200,270,25
10:21,Tuesday,36,46,141,201,271,26
10:22,Tuesday,37,47,142,202,272,27
10:23,Tuesday,38,48,143,203,273,28
10:24,Tuesday,39,49,144,204,274,29
10:25,Tuesday,40,50,145,205,275,30
10:26,Tuesday,39,49,144,204,274,29
10:27,Tuesday,38,48,143,203,273,28
10:28,Tuesday,37,47,142,202,272,27
10:29,Tuesday,36,46,141,201,271,26
10:30,Tuesday,35,45,140,200,270,25
10:31,Tuesday,34,44,139,199,269,24
10:32,Tuesday,33,43,138,198,268,23
10:33,Tuesday,32,42,137,197,267,22
10:34,Tuesday,31,41,136,196,266,21
10:35,Tuesday,30,40,135,195,265,20
10:36,Tuesday,29,39,134,194,264,19
10:37,Tuesday,28,38,133,193,263,18
10:38,Tuesday,27,37,132,192,262,17
10:39,Tuesday,26,36,131,191,261,16
10:40,Tuesday,25,35,130,190,260,15
10:41,Tuesday,26,36,131,191,261,16
10:42,Tuesday,27,37,132,192,262,17
10:43,Tuesday,28,38,133,193,263,18
10:44,Tuesday,29,39,134,194,264,19
10:45,Tuesday,30,40,135,195,265,20
10:46,Tuesday,31,41,136,196,266,21
10:47,Tuesday,32,42,137,197,267,22
10:48,Tuesday,33,43,138,198,268,23
10:49,Tuesday,34,44,139,199,269,24
10:50,Tuesday,35,45,140,200,270,25
10:51,Tuesday,36,46,141,201,271,26
10:52,Tuesday,37,47,142,202,272,27
10:53,Tuesday,38,48,143,203,273,28
10:54,Tuesday,39,49,144,204,274,29
10:55,Tuesday,40,50,145,205,275,30
10:56,Tuesday,39,49,144,204,274,29
10:57,Tuesday,38,48,143,203,273,28
10:58,Tuesday,37,47,142,202,272,27
10:59,Tuesday,36,46,141,201,271,26
11:00,Tuesday,35,45,140,200,270,25
11:01,Tuesday,34,44,139,199,269,24
11:02,Tuesday,33,43,138,198,268,23
11:03,Tuesday,32,42,137,197,267,22
11:04,Tuesday,31,41,136,196,266,21
11:05,Tuesday,30,40,135,195,265,20
11:06,Tuesday,29,39,134,194,264,19
11:07,Tuesday,28,38,133,193,263,18
11:08,Tuesday,27,37,132,192,262,17
11:09,Tuesday,26,36,131,191,261,16
11:10,Tuesday,25,35,130,190,260,15
11:11,Tuesday,26,36,131,191,261,16
11:12,Tuesday,27,37,132,192,262,17
11:13,Tuesday,28,38,133,193,263,18
11:14,Tuesday,29,39,134,194,264,19
11:15,Tuesday,30,40,135,195,265,20
11:16,Tuesday,31,41,136,196,266,21
11:17,Tuesday,32,42,137,197,267,22
11:18,Tuesday,33,43,138,198,268,23
11:19,Tuesday,34,44,139,199,269,24
11:20,Tuesday,35,45,140,200,270,25
11:21,Tuesday,36,46,141,201,271,26
11:22,Tuesday,37,47,142,202,272,27
11:23,Tuesday,38,48,143,203,273,28
11:24,Tuesday,39,49,144,204,274,29
11:25,Tuesday,40,50,145,205,275,30
11:26,Tuesday,39,49,144,204,274,29
11:27,Tuesday,38,48,143,203,273,28
11:28,Tuesday,37,47,142,202,272,27
11:29,Tuesday,36,46,141,201,271,26
11:30,Tuesday,35,45,140,200,270,25
11:31,Tuesday,34,44,139,199,269,24
11:32,Tuesday,33,43,138,198,268,23
11:33,Tuesday,32,42,137,197,267,22
11:34,Tuesday,31,41,136,196,266,21
11:35,Tuesday,30,40,135,195,265,20
11:36,Tuesday,29,39,134,194,264,19
11:37,Tuesday,28,38,133,193,263,18
11:38,Tuesday,27,37,132,192,262,17
11:39,Tuesday,26,36,131,191,261,16
11:40,Tuesday,25,35,130,190,260,15
11:41,Tuesday,26,36,131,191,261,16
11:42,Tuesday,27,37,132,192,262,17
11:43,Tuesday,28,38,133,193,263,18
11:44,Tuesday,29,39,134,194,264,19
11:45,Tuesday,30,40,135,195,265,20
11:46,Tuesday,31,41,136,196,266,21
11:47,Tuesday,32,42,137,197,267,22
11:48,Tuesday,33,43,138,198,268,23
11:49,Tuesday,34,44,139,199,269,24
11:50,Tuesday,35,45,140,200,270,25
11:51,Tuesday,36,46,141,201,271,26
11:52,Tuesday,37,47,142,202,272,27
11:53,Tuesday,38,48,143,203,273,28
11:54,Tuesday,39,49,144,204,274,29
11:55,Tuesday,40,50,145,205,275,30
11:56,Tuesday,39,49,144,204,274,29
11:57,Tuesday,38,48,143,203,273,28
11:58,Tuesday,37,47,142,202,272,27
11:59,Tuesday,36,46,141,201,271,26
12:00,Tuesday,35,45,140,200,270,25
12:01,Tuesday,35,45,141,201,271,25
12:02,Tuesday,36,45,142,202,273,26
12:03,Tuesday,36,46,142,204,274,26
12:04,Tuesday,37,46,143,205,275,26
12:05,Tuesday,37,47,144,206,276,27
12:06,Tuesday,38,47,145,207,278,27
12:07,Tuesday,38,48,145,208,279,27
12:08,Tuesday,39,48,146,210,280,28
12:09,Tuesday,39,49,147,211,281,28
12:10,Tuesday,40,49,148,212,283,28
12:11,Tuesday,41,50,148,213,284,29
12:12,Tuesday,41,50,149,214,285,29
12:13,Tuesday,42,51,150,216,287,30
12:14,Tuesday,42,51,151,217,288,30
12:15,Tuesday,43,52,151,218,289,30
12:16,Tuesday,43,52,152,219,291,31
12:17,Tuesday,44,53,153,221,292,31
12:18,Tuesday,44,53,154,222,293,31
12:19,Tuesday,45,53,155,223,295,32
12:20,Tuesday,45,54,155,224,296,32
12:21,Tuesday,46,54,156,226,297,32
12:22,Tuesday,47,55,157,227,298,33
12:23,Tuesday,47,55,158,228,300,33
12:24,Tuesday,48,56,158,229,301,34
12:25,Tuesday,48,56,159,231,302,34
12:26,Tuesday,49,57,160,232,304,34
12:27,Tuesday,49,57,161,233,305,35
12:28,Tuesday,50,58,162,234,306,35
12:29,Tuesday,50,58,162,236,308,35
12:30,Tuesday,51,59,163,237,309,36
12:31,Tuesday,52,59,164,238,310,36
12:32,Tuesday,52,60,165,239,312,36
12:33,Tuesday,53,60,165,241,313,37
12:34,Tuesday,53,61,166,242,314,37
12:35,Tuesday,54,61,167,243,315,38
12:36,Tuesday,54,62,168,244,317,38
12:37,Tuesday,55,62,169,246,318,38
12:38,Tuesday,55,63,169,247,319,39
12:39,Tuesday,56,63,170,248,321,39
12:40,Tuesday,56,64,171,249,322,39
12:41,Tuesday,57,64,172,251,323,40
12:42,Tuesday,58,65,173,252,325,40
12:43,Tuesday,58,65,173,253,326,41
12:44,Tuesday,59,66,174,254,327,41
12:45,Tuesday,59,66,175,256,329,41
12:46,Tuesday,60,67,176,257,330,42
12:47,Tuesday,60,67,177,258,331,42
12:48,Tuesday,61,68,177,259,333,42
12:49,Tuesday,61,68,178,261,334,43
12:50,Tuesday,62,69,179,262,335,43
12:51,Tuesday,63,69,180,263,337,43
12:52,Tuesday,63,70,181,264,338,44
12:53,Tuesday,64,70,181,266,339,44
12:54,Tuesday,64,71,182,267,341,45
12:55,Tuesday,65,71,183,268,342,45
12:56,Tuesday,65,72,184,269,343,45
12:57,Tuesday,66,72,185,271,345,46
12:58,Tuesday,66,73,185,272,346,46
12:59,Tuesday,67,73,186,273,347,46
13:00,Tuesday,67,73,187,274,349,47
13:01,Tuesday,68,74,188,276,350,47
13:02,Tuesday,69,74,189,277,351,47
13:03,Tuesday,69,75,189,278,353,48
13:04,Tuesday,70,75,190,279,354,48
13:05,Tuesday,70,76,191,281,355,49
13:06,Tuesday,71,76,192,282,357,49
13:07,Tuesday,71,77,193,283,358,49
13:08,Tuesday,72,77,193,284,359,50
13:09,Tuesday,72,78,194,286,361,50
13:10,Tuesday,73,78,195,287,362,50
13:11,Tuesday,74,79,196,288,364,51
13:12,Tuesday,74,79,197,289,365,51
13:13,Tuesday,75,80,197,291,366,51
13:14,Tuesday,75,80,198,292,368,52
13:15,Tuesday,76,81,199,293,369,52
13:16,Tuesday,76,81,200,294,370,53
13:17,Tuesday,77,82,201,296,372,53
13:18,Tuesday,77,82,201,297,373,53
13:19,Tuesday,78,83,202,298,374,54
13:20,Tuesday,79,83,203,299,376,54
13:21,Tuesday,79,84,204,301,377,54
13:22,Tuesday,80,84,205,302,378,55
13:23,Tuesday,80,85,205,303,380,55
13:24,Tuesday,81,85,206,304,381,55
13:25,Tuesday,81,86,207,306,382,56
13:26,Tuesday,82,86,208,307,384,56
13:27,Tuesday,82,86,209,308,385,57
13:28,Tuesday,83,87,209,309,386,57
13:29,Tuesday,84,87,210,311,388,57
13:30,Tuesday,84,88,211,312,389,58
13:31,Tuesday,85,88,212,313,390,58
13:32,Tuesday,85,89,213,314,392,58
13:33,Tuesday,86,89,213,316,393,59
13:34,Tuesday,86,90,214,317,394,59
13:35,Tuesday,87,90,215,318,396,59
13:36,Tuesday,87,91,216,319,397,60
13:37,Tuesday,88,91,217,321,398,60
13:38,Tuesday,89,92,217,322,400,61
13:39,Tuesday,89,92,218,323,401,61
13:40,Tuesday,90,93,219,324,402,61
13:41,Tuesday,90,93,220,326,404,62
13:42,Tuesday,91,94,221,327,405,62
13:43,Tuesday,91,94,221,328,406,62
13:44,Tuesday,92,95,222,329,408,63
13:45,Tuesday,92,95,223,331,409,63
13:46,Tuesday,93,96,224,332,410,64
13:47,Tuesday,94,96,225,333,412,64
13:48,Tuesday,94,97,226,334,413,64
13:49,Tuesday,95,97,226,336,415,65
13:50,Tuesday,95,98,227,337,416,65
13:51,Tuesday,96,98,228,338,417,65
13:52,Tuesday,96,99,229,339,419,66
13:53,Tuesday,97,99,230,341,420,66
13:54,Tuesday,97,100,230,342,421,66
13:55,Tuesday,98,100,231,343,423,67
13:56,Tuesday,99,101,232,344,424,67
13:57,Tuesday,99,101,233,346,425,68
13:58,Tuesday,100,102,234,347,427,68
13:59,Tuesday,100,102,234,348,428,68
14:00,Tuesday,101,103,235,349,429,69
14:01,Tuesday,101,103,236,351,431,69
14:02,Tuesday,102,104,237,352,432,69
14:03,Tuesday,102,104,238,353,434,70
14:04,Tuesday,103,104,238,354,435,70
14:05,Tuesday,104,105,239,356,436,70
14:06,Tuesday,104,105,240,357,438,71
14:07,Tuesday,105,106,241,358,439,71
14:08,Tuesday,105,106,242,359,440,72
14:09,Tuesday,106,107,242,361,442,72
14:10,Tuesday,106,107,243,362,443,72
14:11,Tuesday,107,108,244,363,444,73
14:12,Tuesday,107,108,245,364,446,73
14:13,Tuesday,108,109,246,366,447,73
14:14,Tuesday,109,109,246,367,448,74
14:15,Tuesday,109,110,247,368,450,74
14:16,Tuesday,110,110,248,369,451,75
14:17,Tuesday,110,111,249,371,452,75
14:18,Tuesday,111,111,250,372,454,75
14:19,Tuesday,111,112,251,373,455,76
14:20,Tuesday,112,112,251,374,456,76
14:21,Tuesday,112,113,252,376,458,76
14:22,Tuesday,113,113,253,377,459,77
14:23,Tuesday,114,114,254,378,461,77
14:24,Tuesday,114,114,255,379,462,77
14:25,Tuesday,115,115,255,381,463,78
14:26,Tuesday,115,115,256,382,465,78
14:27,Tuesday,116,116,257,383,466,79
14:28,Tuesday,116,116,258,384,467,79
14:29,Tuesday,117,117,259,386,469,79
14:30,Tuesday,117,117,259,387,470,80
14:31,Tuesday,118,118,260,388,471,80
14:32,Tuesday,119,118,261,389,473,80
14:33,Tuesday,119,119,262,391,474,81
14:34,Tuesday,120,119,263,392,475,81
14:35,Tuesday,120,120,263,393,477,81
14:36,Tuesday,121,120,264,394,478,82
14:37,Tuesday,121,121,265,396,479,82
14:38,Tuesday,122,121,266,397,481,83
14:39,Tuesday,122,122,267,398,482,83
14:40,Tuesday,123,122,267,399,483,83
14:41,Tuesday,124,123,268,401,485,84
14:42,Tuesday,124,123,269,402,486,84
14:43,Tuesday,125,124,270,403,487,84
14:44,Tuesday,125,124,271,404,489,85
14:45,Tuesday,126,125,271,406,490,85
14:46,Tuesday,126,125,272,407,491,86
14:47,Tuesday,127,125,273,408,493,86
14:48,Tuesday,127,126,274,409,494,86
14:49,Tuesday,128,126,275,411,496,87
14:50,Tuesday,129,127,275,412,497,87
14:51,Tuesday,129,127,276,413,498,87
14:52,Tuesday,130,128,277,414,500,88
14:53,Tuesday,130,128,278,416,501,88
14:54,Tuesday,131,129,279,417,502,88
14:55,Tuesday,131,129,279,418,504,89
14:56,Tuesday,132,130,280,419,505,89
14:57,Tuesday,132,130,281,421,506,90
14:58,Tuesday,133,131,282,422,508,90
14:59,Tuesday,134,131,283,423,509,90
15:00,Tuesday,134,132,283,424,510,91
15:01,Tuesday,135,132,284,426,512,91
15:02,Tuesday,135,133,285,427,513,91
15:03,Tuesday,136,133,286,428,515,92
15:04,Tuesday,136,134,287,429,516,92
15:05,Tuesday,137,134,287,431,517,92
15:06,Tuesday,137,135,288,432,519,93
15:07,Tuesday,138,135,289,433,520,93
15:08,Tuesday,139,135,290,434,521,94
15:09,Tuesday,139,136,291,436,523,94
15:10,Tuesday,140,136,291,437,524,94
15:11,Tuesday,140,137,292,438,525,95
15:12,Tuesday,141,137,293,439,527,95
15:13,Tuesday,141,138,294,441,528,95
15:14,Tuesday,142,138,295,442,529,96
15:15,Tuesday,142,139,295,443,531,96
15:16,Tuesday,143,139,296,444,532,97
15:17,Tuesday,144,140,297,446,534,97
15:18,Tuesday,144,140,298,447,535,97
15:19,Tuesday,145,140,299,448,536,98
15:20,Tuesday,145,141,299,449,538,98
15:21,Tuesday,146,141,300,451,539,98
15:22,Tuesday,146,142,301,452,540,99
15:23,Tuesday,147,142,302,453,542,99
15:24,Tuesday,147,140,303,454,543,100
15:25,Tuesday,148,140,303,456,544,100
15:26,Tuesday,149,140,304,457,546,100
15:27,Tuesday,149,140,305,458,547,101
15:28,Tuesday,150,140,306,459,548,101
15:29,Tuesday,150,140,307,461,550,101
15:30,Tuesday,151,140,307,462,551,102
15:31,Tuesday,151,140,308,463,552,102
15:32,Tuesday,152,140,309,464,554,103
15:33,Tuesday,152,140,310,466,555,103
15:34,Tuesday,153,140,311,467,556,103
15:35,Tuesday,154,140,311,468,558,104
15:36,Tuesday,154,140,312,469,559,104
15:37,Tuesday,155,140,313,471,561,104
15:38,Tuesday,155,140,314,472,562,105
15:39,Tuesday,156,140,315,473,563,105
15:40,Tuesday,156,140,315,474,565,105
15:41,Tuesday,157,140,316,476,566,106
15:42,Tuesday,158,140,317,477,567,106
15:43,Tuesday,158,140,318,478,569,107
15:44,Tuesday,159,140,319,479,570,107
15:45,Tuesday,159,140,319,481,571,107
15:46,Tuesday,160,140,320,482,573,108
15:47,Tuesday,160,140,321,483,574,108
15:48,Tuesday,161,140,322,484,575,108
15:49,Tuesday,161,140,323,486,577,109
15:50,Tuesday,162,140,323,487,578,109
15:51,Tuesday,163,140,324,488,580,110
15:52,Tuesday,163,140,325,489,581,110
15:53,Tuesday,164,140,326,491,582,110
15:54,Tuesday,164,140,327,492,584,111
15:55,Tuesday,165,140,327,493,585,111
15:56,Tuesday,165,140,328,494,586,111
15:57,Tuesday,166,140,329,496,588,112
15:58,Tuesday,166,140,330,497,589,112
15:59,Tuesday,167,140,331,498,590,112
16:00,Tuesday,167,140,331,499,592,113
16:01,Tuesday,168,140,332,501,593,113
16:02,Tuesday,169,140,333,502,595,114
16:03,Tuesday,169,140,334,503,596,114
16:04,Tuesday,170,140,335,504,597,114
16:05,Tuesday,170,140,335,506,599,115
16:06,Tuesday,171,140,336,507,600,115
16:07,Tuesday,171,140,337,508,601,115
16:08,Tuesday,172,140,338,509,603,116
16:09,Tuesday,172,140,339,511,604,116
16:10,Tuesday,173,140,339,512,606,117
16:11,Tuesday,174,140,340,513,607,117
16:12,Tuesday,174,140,341,514,608,117
16:13,Tuesday,175,140,342,516,610,118
16:14,Tuesday,175,140,343,517,611,118
16:15,Tuesday,176,140,343,518,612,118
16:16,Tuesday,176,140,344,519,614,119
16:17,Tuesday,177,140,345,521,615,119
16:18,Tuesday,177,140,346,522,617,119
16:19,Tuesday,178,140,347,523,618,120
16:20,Tuesday,179,140,347,524,619,120
16:21,Tuesday,179,140,348,526,621,121
16:22,Tuesday,180,140,349,527,622,121
16:23,Tuesday,180,140,350,528,623,121
16:24,Tuesday,181,140,351,529,625,122
16:25,Tuesday,181,140,351,531,626,122
16:26,Tuesday,182,140,352,532,627,122
16:27,Tuesday,182,140,353,533,629,123
16:28,Tuesday,183,140,354,534,630,123
16:29,Tuesday,183,140,355,536,632,124
16:30,Tuesday,184,140,355,537,633,124
16:31,Tuesday,185,140,356,538,634,124
16:32,Tuesday,185,140,357,539,636,125
16:33,Tuesday,186,140,358,541,637,125
16:34,Tuesday,186,140,359,542,638,125
16:35,Tuesday,187,140,359,543,640,126
16:36,Tuesday,187,140,360,544,641,126
16:37,Tuesday,188,140,361,546,642,127
16:38,Tuesday,188,140,362,547,644,127
16:39,Tuesday,189,140,363,548,645,127
16:40,Tuesday,189,140,363,549,646,128
16:41,Tuesday,190,140,364,551,648,128
16:42,Tuesday,191,140,365,552,649,128
16:43,Tuesday,191,140,366,553,651,129
16:44,Tuesday,192,140,367,554,652,129
16:45,Tuesday,192,140,367,556,653,129
16:46,Tuesday,193,140,368,557,655,130
16:47,Tuesday,193,140,369,558,656,130
16:48,Tuesday,194,140,370,559,657,131
16:49,Tuesday,194,140,371,561,659,131
16:50,Tuesday,195,140,371,562,660,131
16:51,Tuesday,196,140,372,563,662,132
16:52,Tuesday,196,140,373,564,663,132
16:53,Tuesday,197,140,374,566,664,132
16:54,Tuesday,197,140,375,567,666,133
16:55,Tuesday,198,140,375,568,667,133
16:56,Tuesday,198,140,376,569,668,133
16:57,Tuesday,199,140,377,571,670,134
16:58,Tuesday,199,140,378,572,671,134
16:59,Tuesday,180,140,379,573,672,135
17:00,Tuesday,180,140,379,574,674,135
17:01,Tuesday,180,140,380,576,675,135
17:02,Tuesday,180,140,381,577,677,136
17:03,Tuesday,180,140,382,578,678,136
17:04,Tuesday,180,140,383,579,679,136
17:05,Tuesday,180,140,383,581,681,137
17:06,Tuesday,180,140,384,582,682,137
17:07,Tuesday,180,140,385,583,683,137
17:08,Tuesday,180,140,386,584,685,138
17:09,Tuesday,180,140,387,586,686,138
17:10,Tuesday,180,140,387,587,688,139
17:11,Tuesday,180,140,388,588,689,139
17:12,Tuesday,180,140,389,589,690,139
17:13,Tuesday,180,140,390,591,690,140
17:14,Tuesday,180,140,391,592,690,140
17:15,Tuesday,180,140,391,593,690,140
17:16,Tuesday,180,140,392,594,690,141
17:17,Tuesday,180,140,393,596,690,141
17:18,Tuesday,180,140,394,597,690,141
17:19,Tuesday,180,140,395,598,690,142
17:20,Tuesday,180,140,395,599,690,142
17:21,Tuesday,180,140,396,600,690,143
17:22,Tuesday,180,140,397,600,690,143
17:23,Tuesday,180,140,398,600,690,143
17:24,Tuesday,180,140,399,600,690,144
17:25,Tuesday,180,140,399,600,690,144
17:26,Tuesday,180,140,400,600,690,144
17:27,Tuesday,180,140,400,600,690,145
17:28,Tuesday,180,140,400,600,690,145
17:29,Tuesday,180,140,400,600,690,145
17:30,Tuesday,180,140,400,600,690,146
17:31,Tuesday,180,140,400,600,690,146
17:32,Tuesday,180,140,400,600,690,146
17:33,Tuesday,180,140,400,600,690,147
17:34,Tuesday,180,140,400,600,690,90
17:35,Tuesday,174,136,390,585,674,88
17:36,Tuesday,169,133,380,569,658,85
17:37,Tuesday,163,129,370,554,642,82
17:38,Tuesday,158,126,360,538,626,80
17:39,Tuesday,152,122,350,523,610,77
17:40,Tuesday,147,119,340,508,594,75
17:41,Tuesday,141,115,330,492,578,72
17:42,Tuesday,136,112,320,477,562,70
17:43,Tuesday,130,108,310,462,546,67
17:44,Tuesday,125,105,300,446,530,65
17:45,Tuesday,119,101,290,431,514,62
17:46,Tuesday,114,98,280,415,498,60
17:47,Tuesday,108,94,270,400,482,57
