time_of_the_day,Day,CPU_Usage(%),Memory_Usage(%),Network_bandwidth_usage,Number_of_active_request,Response_time(ms),Disk_I/O,Predicted_Response(ms),Delta_ms
13:13,Tuesday,75,80,197,291,366,51.0,366.095,0.09500000000002728
13:14,Tuesday,75,80,198,292,368,52.0,367.985,-0.014999999999986358
13:15,Tuesday,76,81,199,293,369,52.0,369.145,0.1449999999999818
13:16,Tuesday,76,81,200,294,370,53.0,370.345,0.3450000000000273
13:17,Tuesday,77,82,201,296,372,53.0,372.045,0.045000000000015916
13:18,Tuesday,77,82,201,297,373,53.0,372.88,-0.12000000000000455
13:19,Tuesday,78,83,202,298,374,54.0,374.015,0.014999999999986358
13:20,Tuesday,79,83,203,299,376,54.0,376.015,0.014999999999986358
13:21,Tuesday,79,84,204,301,377,54.0,376.945,-0.05500000000000682
13:22,Tuesday,80,84,205,302,378,55.0,378.04,0.040000000000020464
13:23,Tuesday,80,85,205,303,380,55.0,379.96,-0.040000000000020464
13:24,Tuesday,81,85,206,304,381,55.0,381.015,0.014999999999986358
13:25,Tuesday,81,86,207,306,382,56.0,382.275,0.27499999999997726
13:26,Tuesday,82,86,208,307,384,56.0,383.97,-0.029999999999972715
13:27,Tuesday,82,86,209,308,385,57.0,385.0,0.0
13:28,Tuesday,83,87,209,309,386,57.0,385.985,-0.014999999999986358
13:29,Tuesday,84,87,210,311,388,57.0,388.02,0.01999999999998181
13:30,Tuesday,84,88,211,312,389,58.0,388.96,-0.040000000000020464
13:31,Tuesday,85,88,212,313,390,58.0,390.035,0.03500000000002501
13:32,Tuesday,85,89,213,314,392,58.0,392.0,0.0
13:33,Tuesday,86,89,213,316,393,59.0,392.995,-0.0049999999999954525
13:34,Tuesday,86,90,214,317,394,59.0,394.005,0.0049999999999954525
13:35,Tuesday,87,90,215,318,396,59.0,395.99,-0.009999999999990905
13:36,Tuesday,87,91,216,319,397,60.0,396.925,-0.07499999999998863
13:37,Tuesday,88,91,217,321,398,60.0,398.085,0.08499999999997954
13:38,Tuesday,89,92,217,322,400,61.0,399.905,-0.09500000000002728
13:39,Tuesday,89,92,218,323,401,61.0,400.975,-0.024999999999977263
13:40,Tuesday,90,93,219,324,402,61.0,402.355,0.3550000000000182
13:41,Tuesday,90,93,220,326,404,62.0,403.955,-0.045000000000015916
13:42,Tuesday,91,94,221,327,405,62.0,405.02,0.01999999999998181
13:43,Tuesday,91,94,221,328,406,62.0,405.955,-0.045000000000015916
13:44,Tuesday,92,95,222,329,408,63.0,408.015,0.014999999999986358
13:45,Tuesday,92,95,223,331,409,63.0,409.01,0.009999999999990905
13:46,Tuesday,93,96,224,332,410,64.0,410.025,0.024999999999977263
13:47,Tuesday,94,96,225,333,412,64.0,411.895,-0.10500000000001819
13:48,Tuesday,94,97,226,334,413,64.0,413.115,0.1150000000000091
13:49,Tuesday,95,97,226,336,415,65.0,415.08,0.07999999999998408
13:50,Tuesday,95,98,227,337,416,65.0,416.115,0.1150000000000091
13:51,Tuesday,96,98,228,338,417,65.0,417.13,0.12999999999999545
13:52,Tuesday,96,99,229,339,419,66.0,418.995,-0.0049999999999954525
13:53,Tuesday,97,99,230,341,420,66.0,420.005,0.0049999999999954525
13:54,Tuesday,97,100,230,342,421,66.0,420.975,-0.024999999999977263
13:55,Tuesday,98,100,231,343,423,67.0,422.815,-0.18500000000000227
13:56,Tuesday,99,101,232,344,424,67.0,424.045,0.045000000000015916
13:57,Tuesday,99,101,233,346,425,68.0,425.13,0.12999999999999545
13:58,Tuesday,100,102,234,347,427,68.0,427.045,0.045000000000015916
13:59,Tuesday,100,102,234,348,428,68.0,428.04,0.040000000000020464
14:00,Tuesday,101,103,235,349,429,69.0,429.07,0.06999999999999318
14:01,Tuesday,101,103,236,351,431,69.0,430.855,-0.1449999999999818
14:02,Tuesday,102,104,237,352,432,69.0,432.18,0.18000000000000682
14:03,Tuesday,102,104,238,353,434,70.0,434.04,0.040000000000020464
14:04,Tuesday,103,104,238,354,435,70.0,434.95,-0.05000000000001137
14:05,Tuesday,104,105,239,356,436,70.0,436.045,0.045000000000015916
14:06,Tuesday,104,105,240,357,438,71.0,437.8,-0.19999999999998863
14:07,Tuesday,105,106,241,358,439,71.0,439.115,0.1150000000000091
14:08,Tuesday,105,106,242,359,440,72.0,439.955,-0.045000000000015916
14:09,Tuesday,106,107,242,361,442,72.0,441.92,-0.07999999999998408
14:10,Tuesday,106,107,243,362,443,72.0,443.065,0.06499999999999773
14:11,Tuesday,107,108,244,363,444,73.0,444.65,0.6499999999999773
14:12,Tuesday,107,108,245,364,446,73.0,445.955,-0.045000000000015916
14:13,Tuesday,108,109,246,366,447,73.0,447.105,0.10500000000001819
14:14,Tuesday,109,109,246,367,448,74.0,448.005,0.0049999999999954525
14:15,Tuesday,109,110,247,368,450,74.0,449.955,-0.045000000000015916
14:16,Tuesday,110,110,248,369,451,75.0,450.945,-0.05500000000000682
14:17,Tuesday,110,111,249,371,452,75.0,451.94,-0.060000000000002274
14:18,Tuesday,111,111,250,372,454,75.0,453.955,-0.045000000000015916
14:19,Tuesday,111,112,251,373,455,76.0,454.995,-0.0049999999999954525
14:20,Tuesday,112,112,251,374,456,76.0,456.0,0.0
14:21,Tuesday,112,113,252,376,458,76.0,457.785,-0.214999999999975
14:22,Tuesday,113,113,253,377,459,77.0,459.055,0.05500000000000682
14:23,Tuesday,114,114,254,378,461,77.0,460.98,-0.01999999999998181
14:24,Tuesday,114,114,255,379,462,77.0,461.975,-0.024999999999977263
14:25,Tuesday,115,115,255,381,463,78.0,463.12,0.12000000000000455
14:26,Tuesday,115,115,256,382,465,78.0,464.8,-0.19999999999998863
14:27,Tuesday,116,116,257,383,466,79.0,466.03,0.029999999999972715
14:28,Tuesday,116,116,258,384,467,79.0,466.99,-0.009999999999990905
14:29,Tuesday,117,117,259,386,469,79.0,468.94,-0.060000000000002274
14:30,Tuesday,117,117,259,387,470,80.0,470.255,0.25499999999999545
14:31,Tuesday,118,118,260,388,471,80.0,471.005,0.0049999999999954525
14:32,Tuesday,119,118,261,389,473,80.0,472.935,-0.06499999999999773
14:33,Tuesday,119,119,262,391,474,81.0,474.06,0.060000000000002274
14:34,Tuesday,120,119,263,392,475,81.0,475.22,0.22000000000002728
14:35,Tuesday,120,120,263,393,477,81.0,476.945,-0.05500000000000682
14:36,Tuesday,121,120,264,394,478,82.0,477.995,-0.0049999999999954525
14:37,Tuesday,121,121,265,396,479,82.0,479.035,0.03500000000002501
14:38,Tuesday,122,121,266,397,481,83.0,481.0,0.0
14:39,Tuesday,122,122,267,398,482,83.0,481.995,-0.0049999999999954525
14:40,Tuesday,123,122,267,399,483,83.0,482.995,-0.0049999999999954525
14:41,Tuesday,124,123,268,401,485,84.0,485.03,0.029999999999972715
14:42,Tuesday,124,123,269,402,486,84.0,485.68,-0.3199999999999932
14:43,Tuesday,125,124,270,403,487,84.0,486.915,-0.08499999999997954
14:44,Tuesday,125,124,271,404,489,85.0,488.98,-0.01999999999998181
14:45,Tuesday,126,125,271,406,490,85.0,489.99,-0.009999999999990905
14:46,Tuesday,126,125,272,407,491,86.0,491.01,0.009999999999990905
14:47,Tuesday,127,125,273,408,493,86.0,492.71,-0.29000000000002046
14:48,Tuesday,127,126,274,409,494,86.0,494.32,0.3199999999999932
14:49,Tuesday,128,126,275,411,496,87.0,495.795,-0.20499999999998408
14:50,Tuesday,129,127,275,412,497,87.0,497.015,0.014999999999986358
14:51,Tuesday,129,127,276,413,498,87.0,497.935,-0.06499999999999773
14:52,Tuesday,130,128,277,414,500,88.0,500.0,0.0
14:53,Tuesday,130,128,278,416,501,88.0,500.95,-0.05000000000001137
14:54,Tuesday,131,129,279,417,502,88.0,501.995,-0.0049999999999954525
14:55,Tuesday,131,129,279,418,504,89.0,503.8,-0.19999999999998863
14:56,Tuesday,132,130,280,419,505,89.0,504.95,-0.05000000000001137
14:57,Tuesday,132,130,281,421,506,90.0,506.015,0.014999999999986358
14:58,Tuesday,133,131,282,422,508,90.0,507.9,-0.10000000000002274
14:59,Tuesday,134,131,283,423,509,90.0,508.965,-0.03500000000002501
15:00,Tuesday,134,132,283,424,510,91.0,509.87,-0.12999999999999545
15:01,Tuesday,135,132,284,426,512,91.0,512.115,0.1150000000000091
15:02,Tuesday,135,133,285,427,513,91.0,512.98,-0.01999999999998181
15:03,Tuesday,136,133,286,428,515,92.0,514.945,-0.05499999999994998
15:04,Tuesday,136,134,287,429,516,92.0,516.0,0.0
15:05,Tuesday,137,134,287,431,517,92.0,516.96,-0.03999999999996362
15:06,Tuesday,137,135,288,432,519,93.0,518.5,-0.5
15:07,Tuesday,138,135,289,433,520,93.0,519.745,-0.25499999999999545
15:08,Tuesday,139,135,290,434,521,94.0,521.055,0.05499999999994998
15:09,Tuesday,139,136,291,436,523,94.0,522.975,-0.024999999999977263
15:10,Tuesday,140,136,291,437,524,94.0,524.005,0.0049999999999954525
15:11,Tuesday,140,137,292,438,525,95.0,525.145,0.1449999999999818
15:12,Tuesday,141,137,293,439,527,95.0,526.93,-0.07000000000005002
15:13,Tuesday,141,138,294,441,528,95.0,528.03,0.029999999999972715
15:14,Tuesday,142,138,295,442,529,96.0,528.925,-0.07500000000004547
15:15,Tuesday,142,139,295,443,531,96.0,530.63,-0.37000000000000455
15:16,Tuesday,143,139,296,444,532,97.0,532.04,0.03999999999996362
15:17,Tuesday,144,140,297,446,534,97.0,533.87,-0.12999999999999545
15:18,Tuesday,144,140,298,447,535,97.0,535.13,0.12999999999999545
15:19,Tuesday,145,140,299,448,536,98.0,536.24,0.2400000000000091
15:20,Tuesday,145,141,299,449,538,98.0,537.865,-0.1349999999999909
15:21,Tuesday,146,141,300,451,539,98.0,538.995,-0.0049999999999954525
15:22,Tuesday,146,142,301,452,540,99.0,540.085,0.08500000000003638
15:23,Tuesday,147,142,302,453,542,99.0,541.96,-0.03999999999996362
15:24,Tuesday,147,140,303,454,543,100.0,543.005,0.0049999999999954525
15:25,Tuesday,148,140,303,456,544,100.0,543.96,-0.03999999999996362
15:26,Tuesday,149,140,304,457,546,100.0,546.03,0.029999999999972715
15:27,Tuesday,149,140,305,458,547,101.0,547.01,0.009999999999990905
15:28,Tuesday,150,140,306,459,548,101.0,547.985,-0.014999999999986358
15:29,Tuesday,150,140,307,461,550,101.0,550.015,0.014999999999986358
15:30,Tuesday,151,140,307,462,551,102.0,550.87,-0.12999999999999545
15:31,Tuesday,151,140,308,463,552,102.0,551.785,-0.21500000000003183
15:32,Tuesday,152,140,309,464,554,103.0,554.025,0.024999999999977263
15:33,Tuesday,152,140,310,466,555,103.0,554.985,-0.014999999999986358
15:34,Tuesday,153,140,311,467,556,103.0,555.71,-0.2899999999999636
15:35,Tuesday,154,140,311,468,558,104.0,557.845,-0.15499999999997272
15:36,Tuesday,154,140,312,469,559,104.0,559.005,0.0049999999999954525
15:37,Tuesday,155,140,313,471,561,104.0,560.955,-0.04499999999995907
15:38,Tuesday,155,140,314,472,562,105.0,561.985,-0.014999999999986358
15:39,Tuesday,156,140,315,473,563,105.0,563.04,0.03999999999996362
15:40,Tuesday,156,140,315,474,565,105.0,564.96,-0.03999999999996362
15:41,Tuesday,157,140,316,476,566,106.0,566.025,0.024999999999977263
15:42,Tuesday,158,140,317,477,567,106.0,566.95,-0.049999999999954525
15:43,Tuesday,158,140,318,478,569,107.0,568.925,-0.07500000000004547
15:44,Tuesday,159,140,319,479,570,107.0,570.025,0.024999999999977263
15:45,Tuesday,159,140,319,481,571,107.0,570.865,-0.1349999999999909
15:46,Tuesday,160,140,320,482,573,108.0,572.7,-0.2999999999999545
15:47,Tuesday,160,140,321,483,574,108.0,573.975,-0.024999999999977263
15:48,Tuesday,161,140,322,484,575,108.0,574.96,-0.03999999999996362
15:49,Tuesday,161,140,323,486,577,109.0,576.98,-0.01999999999998181
15:50,Tuesday,162,140,323,487,578,109.0,577.7,-0.2999999999999545
15:51,Tuesday,163,140,324,488,580,110.0,579.925,-0.07500000000004547
15:52,Tuesday,163,140,325,489,581,110.0,580.285,-0.7150000000000318
15:53,Tuesday,164,140,326,491,582,110.0,582.015,0.014999999999986358
15:54,Tuesday,164,140,327,492,584,111.0,583.95,-0.049999999999954525
15:55,Tuesday,165,140,327,493,585,111.0,584.92,-0.08000000000004093
15:56,Tuesday,165,140,328,494,586,111.0,585.24,-0.7599999999999909
15:57,Tuesday,166,140,329,496,588,112.0,588.01,0.009999999999990905
15:58,Tuesday,166,140,330,497,589,112.0,588.95,-0.049999999999954525
15:59,Tuesday,167,140,331,498,590,112.0,589.865,-0.1349999999999909
16:00,Tuesday,167,140,331,499,592,113.0,591.94,-0.05999999999994543
16:01,Tuesday,168,140,332,501,593,113.0,592.995,-0.0049999999999954525
16:02,Tuesday,169,140,333,502,595,114.0,594.955,-0.04499999999995907
16:03,Tuesday,169,140,334,503,596,114.0,595.825,-0.17499999999995453
16:04,Tuesday,170,140,335,504,597,114.0,597.055,0.05499999999994998
16:05,Tuesday,170,140,335,506,599,115.0,598.84,-0.15999999999996817
16:06,Tuesday,171,140,336,507,600,115.0,599.945,-0.05499999999994998
16:07,Tuesday,171,140,337,508,601,115.0,600.805,-0.19500000000005002
16:08,Tuesday,172,140,338,509,603,116.0,602.975,-0.024999999999977263
16:09,Tuesday,172,140,339,511,604,116.0,604.15,0.14999999999997726
16:10,Tuesday,173,140,339,512,606,117.0,605.98,-0.01999999999998181
16:11,Tuesday,174,140,340,513,607,117.0,607.0,0.0
16:12,Tuesday,174,140,341,514,608,117.0,607.81,-0.19000000000005457
16:13,Tuesday,175,140,342,516,610,118.0,609.95,-0.049999999999954525
16:14,Tuesday,175,140,343,517,611,118.0,610.855,-0.1449999999999818
16:15,Tuesday,176,140,343,518,612,118.0,611.96,-0.03999999999996362
16:16,Tuesday,176,140,344,519,614,119.0,614.0,0.0
16:17,Tuesday,177,140,345,521,615,119.0,615.07,0.07000000000005002
16:18,Tuesday,177,140,346,522,617,119.0,616.91,-0.09000000000003183
16:19,Tuesday,178,140,347,523,618,120.0,617.975,-0.024999999999977263
16:20,Tuesday,179,140,347,524,619,120.0,618.885,-0.1150000000000091
16:21,Tuesday,179,140,348,526,621,121.0,621.035,0.03499999999996817
16:22,Tuesday,180,140,349,527,622,121.0,621.99,-0.009999999999990905
16:23,Tuesday,180,140,350,528,623,121.0,623.04,0.03999999999996362
16:24,Tuesday,181,140,351,529,625,122.0,624.885,-0.1150000000000091
16:25,Tuesday,181,140,351,531,626,122.0,626.005,0.0049999999999954525
16:26,Tuesday,182,140,352,532,627,122.0,626.985,-0.014999999999986358
16:27,Tuesday,182,140,353,533,629,123.0,628.905,-0.09500000000002728
16:28,Tuesday,183,140,354,534,630,123.0,629.99,-0.009999999999990905
16:29,Tuesday,183,140,355,536,632,124.0,632.005,0.0049999999999954525
16:30,Tuesday,184,140,355,537,633,124.0,632.875,-0.125
16:31,Tuesday,185,140,356,538,634,124.0,633.92,-0.08000000000004093
16:32,Tuesday,185,140,357,539,636,125.0,635.95,-0.049999999999954525
16:33,Tuesday,186,140,358,541,637,125.0,637.015,0.014999999999986358
16:34,Tuesday,186,140,359,542,638,125.0,637.95,-0.049999999999954525
16:35,Tuesday,187,140,359,543,640,126.0,639.94,-0.05999999999994543
16:36,Tuesday,187,140,360,544,641,126.0,640.92,-0.08000000000004093
16:37,Tuesday,188,140,361,546,642,127.0,642.085,0.08500000000003638
16:38,Tuesday,188,140,362,547,644,127.0,643.97,-0.029999999999972715
16:39,Tuesday,189,140,363,548,645,127.0,644.985,-0.014999999999986358
16:40,Tuesday,189,140,363,549,646,128.0,645.97,-0.029999999999972715
16:41,Tuesday,190,140,364,551,648,128.0,648.005,0.0049999999999954525
16:42,Tuesday,191,140,365,552,649,128.0,649.07,0.07000000000005002
16:43,Tuesday,191,140,366,553,651,129.0,650.845,-0.15499999999997272
16:44,Tuesday,192,140,367,554,652,129.0,652.005,0.0049999999999954525
16:45,Tuesday,192,140,367,556,653,129.0,652.98,-0.01999999999998181
16:46,Tuesday,193,140,368,557,655,130.0,654.965,-0.03499999999996817
16:47,Tuesday,193,140,369,558,656,130.0,655.68,-0.32000000000005
16:48,Tuesday,194,140,370,559,657,131.0,656.93,-0.07000000000005002
16:49,Tuesday,194,140,371,561,659,131.0,658.915,-0.08500000000003638
16:50,Tuesday,195,140,371,562,660,131.0,659.955,-0.04499999999995907
16:51,Tuesday,196,140,372,563,662,132.0,662.0,0.0
16:52,Tuesday,196,140,373,564,663,132.0,662.94,-0.05999999999994543
16:53,Tuesday,197,140,374,566,664,132.0,664.065,0.06500000000005457
16:54,Tuesday,197,140,375,567,666,133.0,666.1,0.10000000000002274
16:55,Tuesday,198,140,375,568,667,133.0,666.785,-0.21500000000003183
16:56,Tuesday,198,140,376,569,668,133.0,667.93,-0.07000000000005002
16:57,Tuesday,199,140,377,571,670,134.0,670.0,0.0
16:58,Tuesday,199,140,378,572,671,134.0,670.91,-0.09000000000003183
16:59,Tuesday,180,140,379,573,672,135.0,671.975,-0.024999999999977263
17:00,Tuesday,180,140,379,574,674,135.0,673.945,-0.05499999999994998
17:01,Tuesday,180,140,380,576,675,135.0,675.035,0.03499999999996817
17:02,Tuesday,180,140,381,577,677,136.0,676.955,-0.04499999999995907
17:03,Tuesday,180,140,382,578,678,136.0,677.975,-0.024999999999977263
17:04,Tuesday,180,140,383,579,679,136.0,678.87,-0.12999999999999545
17:05,Tuesday,180,140,383,581,681,137.0,681.1,0.10000000000002274
17:06,Tuesday,180,140,384,582,682,137.0,681.93,-0.07000000000005002
17:07,Tuesday,180,140,385,583,683,137.0,682.895,-0.10500000000001819
17:08,Tuesday,180,140,386,584,685,138.0,685.04,0.03999999999996362
17:09,Tuesday,180,140,387,586,686,138.0,686.035,0.03499999999996817
17:10,Tuesday,180,140,387,587,688,139.0,687.79,-0.21000000000003638
17:11,Tuesday,180,140,388,588,689,139.0,688.915,-0.08500000000003638
17:12,Tuesday,180,140,389,589,690,139.0,689.95,-0.049999999999954525
17:13,Tuesday,180,140,390,591,690,140.0,690.0,0.0
17:14,Tuesday,180,140,391,592,690,140.0,690.0,0.0
17:15,Tuesday,180,140,391,593,690,140.0,690.0,0.0
17:16,Tuesday,180,140,392,594,690,141.0,690.0,0.0
17:17,Tuesday,180,140,393,596,690,141.0,690.0,0.0
17:18,Tuesday,180,140,394,597,690,141.0,690.0,0.0
17:19,Tuesday,180,140,395,598,690,142.0,690.0,0.0
17:20,Tuesday,180,140,395,599,690,142.0,690.0,0.0
17:21,Tuesday,180,140,396,600,690,143.0,690.0,0.0
17:22,Tuesday,180,140,397,600,690,143.0,690.0,0.0
17:23,Tuesday,180,140,398,600,690,143.0,690.0,0.0
17:24,Tuesday,180,140,399,600,690,144.0,690.0,0.0
17:25,Tuesday,180,140,399,600,690,144.0,690.0,0.0
17:26,Tuesday,180,140,400,600,690,144.0,690.0,0.0
17:27,Tuesday,180,140,400,600,690,145.0,690.0,0.0
17:28,Tuesday,180,140,400,600,690,145.0,690.0,0.0
17:29,Tuesday,180,140,400,600,690,145.0,690.0,0.0
17:30,Tuesday,180,140,400,600,690,146.0,690.0,0.0
17:31,Tuesday,180,140,400,600,690,146.0,690.0,0.0
17:32,Tuesday,180,140,400,600,690,146.0,690.0,0.0
17:33,Tuesday,180,140,400,600,690,147.0,690.0,0.0
17:34,Tuesday,180,140,400,600,690,90.0,690.0,0.0
17:35,Tuesday,174,136,390,585,674,88.0,674.205,0.20500000000004093
17:36,Tuesday,169,133,380,569,658,85.0,658.6,0.6000000000000227
17:37,Tuesday,163,129,370,554,642,82.0,642.105,0.10500000000001819
17:38,Tuesday,158,126,360,538,626,80.0,628.195,2.19500000000005
17:39,Tuesday,152,122,350,523,610,77.0,610.15,0.14999999999997726
17:40,Tuesday,147,119,340,508,594,75.0,594.265,0.26499999999998636
17:41,Tuesday,141,115,330,492,578,72.0,578.175,0.17499999999995453
17:42,Tuesday,136,112,320,477,562,70.0,562.265,0.26499999999998636
17:43,Tuesday,130,108,310,462,546,67.0,546.32,0.32000000000005
17:44,Tuesday,125,105,300,446,530,65.0,530.13,0.12999999999999545
17:45,Tuesday,119,101,290,431,514,62.0,513.9,-0.10000000000002274
17:46,Tuesday,114,98,280,415,498,60.0,498.56,0.5600000000000023
17:47,Tuesday,108,94,270,400,482,57.0,482.405,0.4049999999999727
17:48,Tuesday,103,91,260,385,466,55.0,466.215,0.214999999999975
17:49,Tuesday,97,87,250,369,450,52.0,449.295,-0.7049999999999841
17:50,Tuesday,92,84,240,354,434,50.0,433.93,-0.06999999999999318
17:51,Tuesday,86,80,230,338,418,47.0,417.78,-0.22000000000002728
17:52,Tuesday,81,77,220,323,402,45.0,402.005,0.0049999999999954525
17:53,Tuesday,75,73,210,308,386,42.0,385.285,-0.714999999999975
17:54,Tuesday,70,70,200,292,370,40.0,369.975,-0.024999999999977263
17:55,Tuesday,64,66,190,277,354,37.0,354.05,0.05000000000001137
17:56,Tuesday,59,63,180,262,338,35.0,337.71,-0.29000000000002046
17:57,Tuesday,53,59,170,246,322,32.0,321.47,-0.5299999999999727
17:58,Tuesday,48,56,160,231,306,30.0,305.68,-0.3199999999999932
17:59,Tuesday,42,52,150,215,290,27.0,289.245,-0.7549999999999955
18:00,Tuesday,37,49,140,200,274,25.0,273.925,-0.07499999999998863
18:01,Tuesday,35,47,135,195,268,24.0,267.96,-0.040000000000020464
18:02,Tuesday,33,45,130,190,262,23.0,261.91,-0.08999999999997499
18:03,Tuesday,32,44,128,188,259,22.0,258.665,-0.33499999999997954
18:04,Tuesday,31,43,126,186,256,21.0,255.675,-0.32499999999998863
18:05,Tuesday,30,42,124,184,253,20.0,252.87,-0.12999999999999545
18:06,Tuesday,29,41,122,182,250,19.0,249.87,-0.12999999999999545
18:07,Tuesday,28,40,120,180,247,18.0,246.93,-0.06999999999999318
18:08,Tuesday,27,39,118,178,244,17.0,243.945,-0.05500000000000682
18:09,Tuesday,26,38,116,176,241,16.0,240.97,-0.030000000000001137
18:10,Tuesday,25,37,114,174,238,15.0,237.925,-0.07499999999998863
18:11,Tuesday,26,37,115,175,240,16.0,240.0,0.0
18:12,Tuesday,27,38,117,177,243,17.0,243.0,0.0
18:13,Tuesday,28,39,119,179,246,18.0,246.0,0.0
18:14,Tuesday,29,40,121,181,249,19.0,248.995,-0.0049999999999954525
18:15,Tuesday,30,41,123,183,252,20.0,251.99,-0.009999999999990905
18:16,Tuesday,31,42,125,185,255,21.0,255.0,0.0
18:17,Tuesday,32,43,127,187,258,22.0,258.0,0.0
18:18,Tuesday,33,44,129,189,261,23.0,261.0,0.0
18:19,Tuesday,34,45,131,191,264,24.0,264.0,0.0
18:20,Tuesday,35,46,133,193,267,25.0,266.88,-0.12000000000000455
18:21,Tuesday,34,45,131,191,264,24.0,264.0,0.0
18:22,Tuesday,33,44,129,189,261,23.0,261.0,0.0
18:23,Tuesday,32,43,127,187,258,22.0,258.0,0.0
18:24,Tuesday,31,42,125,185,255,21.0,255.0,0.0
18:25,Tuesday,30,41,123,183,252,20.0,251.99,-0.009999999999990905
18:26,Tuesday,29,40,121,181,249,19.0,248.995,-0.0049999999999954525
18:27,Tuesday,28,39,119,179,246,18.0,246.0,0.0
18:28,Tuesday,27,38,117,177,243,17.0,243.0,0.0
18:29,Tuesday,26,37,115,175,240,16.0,240.0,0.0
18:30,Tuesday,25,36,113,173,237,15.0,236.99,-0.009999999999990905
18:31,Tuesday,26,37,114,174,239,16.0,239.005,0.0049999999999954525
18:32,Tuesday,27,38,116,176,242,17.0,241.98,-0.020000000000010232
18:33,Tuesday,28,39,118,178,245,18.0,244.955,-0.044999999999987494
18:34,Tuesday,29,40,120,180,248,19.0,247.875,-0.125
18:35,Tuesday,30,41,122,182,251,20.0,250.9,-0.09999999999999432
18:36,Tuesday,29,40,121,181,249,19.0,248.995,-0.0049999999999954525
18:37,Tuesday,28,39,119,179,246,18.0,246.0,0.0
18:38,Tuesday,27,38,117,177,243,17.0,243.0,0.0
18:39,Tuesday,26,37,115,175,240,16.0,240.0,0.0
18:40,Tuesday,25,36,113,173,237,15.0,236.99,-0.009999999999990905
18:41,Tuesday,26,36,114,174,238,16.0,238.035,0.03499999999999659
18:42,Tuesday,27,37,116,176,241,17.0,241.025,0.025000000000005684
18:43,Tuesday,28,38,118,178,244,18.0,244.01,0.009999999999990905
18:44,Tuesday,29,39,120,180,247,19.0,246.985,-0.014999999999986358
18:45,Tuesday,30,40,122,182,250,20.0,249.97,-0.030000000000001137
18:46,Tuesday,31,41,124,184,253,21.0,252.96,-0.03999999999999204
18:47,Tuesday,32,42,126,186,256,22.0,255.92,-0.0800000000000125
18:48,Tuesday,33,43,128,188,259,23.0,258.935,-0.06499999999999773
18:49,Tuesday,34,44,130,190,262,24.0,261.74,-0.2599999999999909
18:50,Tuesday,35,45,132,192,265,25.0,265.015,0.014999999999986358
18:51,Tuesday,36,46,134,194,268,26.0,267.865,-0.1349999999999909
18:52,Tuesday,37,47,136,196,271,27.0,270.54,-0.45999999999997954
18:53,Tuesday,38,48,138,198,274,28.0,273.845,-0.15499999999997272
18:54,Tuesday,39,49,140,200,277,29.0,276.945,-0.05500000000000682
18:55,Tuesday,40,50,142,202,280,30.0,279.875,-0.125
18:56,Tuesday,39,49,141,201,278,29.0,277.78,-0.22000000000002728
18:57,Tuesday,38,48,139,199,275,28.0,274.92,-0.07999999999998408
18:58,Tuesday,37,47,137,197,272,27.0,271.975,-0.024999999999977263
18:59,Tuesday,36,46,135,195,269,26.0,268.905,-0.09500000000002728
19:00,Tuesday,35,45,133,193,266,25.0,265.98,-0.01999999999998181
19:01,Tuesday,34,44,132,192,264,24.0,263.995,-0.0049999999999954525
19:02,Tuesday,33,43,130,190,261,23.0,261.0,0.0
19:03,Tuesday,32,42,128,188,258,22.0,258.005,0.0049999999999954525
19:04,Tuesday,31,41,126,186,255,21.0,255.03,0.030000000000001137
19:05,Tuesday,30,40,124,184,252,20.0,252.0,0.0
19:06,Tuesday,29,39,122,182,249,19.0,249.0,0.0
19:07,Tuesday,28,38,120,180,246,18.0,246.0,0.0
19:08,Tuesday,27,37,118,178,243,17.0,243.0,0.0
19:09,Tuesday,26,36,116,176,240,16.0,240.0,0.0
19:10,Tuesday,25,35,114,174,237,15.0,237.0,0.0
19:11,Tuesday,26,36,115,175,239,16.0,239.02,0.020000000000010232
19:12,Tuesday,27,37,117,177,242,17.0,242.1,0.09999999999999432
19:13,Tuesday,28,38,119,179,245,18.0,245.075,0.07499999999998863
